Historical data for use in plots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name:  ,,,,,,Historical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hist UKL,Hist Keno,7-dta_Keno,Hist Iron Gate,7-dta_IG,Hist LRDC inflow,Hist FFF to River,Hist D1,Hist D91,Hist D11,Hist D12A,Hist D12B,,,,,,,,Source: D:\Work\Modeling2022\Extend_POR_2023\Historic_ag_use_table_calcs_Dec2016_rev_16Mar2023_UPDATE.xlsx,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Year,WY,SS_INDEX_ag_D1,SS_INDEX_ag_D11_D12A,SS_INDEX_ag_D91,UKL level (ft),"Keno flow
(cfs)","7-day trailing average Keno flow 
(cfs)","Iron Gate flow
(cfs)","7-day trailing average Iron Gate flow 
(cfs)",LRDC inflow (cfs),F&FF to River (cfs),A Canal delivery (cfs),Sta 48 & Miller Hill net delivery (cfs),North Canal delivery (cfs),Ady to Project delivery (cfs),Ady to Refuge delivery (cfs),,,,,,,Year,"Total A1 diversion from UKL and LRDC inflow during SS
(taf)","Total A2 diversion from UKL and LRDC inflow SS (Mar-Sep)
(taf)",Water bank (taf),SS actual historic Project deliveries (taf; no water bank),Estimate of demand: SS actual historic Project diversions plus water bank (taf),Comment,"Oct-Feb historic Project diversions
(taf)","Historic total annual Project demand
(taf)",WY total Ady to Refuge delivery (taf),Dec-Feb (WY) total Ady to Refuge delivery (taf),Mar-Jul (WY) total Ady to Refuge delivery (taf),Aug-Nov (CY) total Ady to Refuge delivery (taf),,
9/23/2020,2020,2020,1,1,1,4138.37,795,784,977,972,81,34,232,129,10,50,31,,,,,,,,,,,,,,,,,,,,,
9/24/2020,2020,2020,1,1,1,4138.36,800,790,988,974,79,26,225,140,50,64,25,,,,,,,,,,,,,,,,,,,,,
9/25/2020,2020,2020,1,1,1,4138.34,802,795,976,975,85,37,214,146,95,38,28,,,,,,,,,,,,,,,,,,,,,
9/26/2020,2020,2020,1,1,1,4138.33,804,797,971,976,115,46,210,128,71,28,27,,,,,,,,,,,,,,,,,,,,,
9/27/2020,2020,2020,1,1,1,4138.33,803,799,968,975,107,36,196,109,48,25,30,,,,,,,,,,,,,,,,,,,,,
9/28/2020,2020,2020,1,1,1,4138.32,802,800,969,974,103,40,175,109,45,27,34,,,,,,,,,,,,,,,,,,,,,
9/29/2020,2020,2020,1,1,1,4138.29,737,792,975,975,106,46,166,128,47,38,32,,,,,,,,,,,,,,,,,,,,,
9/30/2020,2020,2020,1,1,1,4138.29,697,778,971,974,108,0,167,158,35,35,34,,,,,,,,,,,,,,,,,,,,,
10/1/2020,2020,2021,1,0,1,4138.29,702,764,977,972,95,62,176,158,19,31,31,,,,,,,,,,,,,,,,,,,,,
10/2/2020,2020,2021,1,0,1,4138.28,733,754,979,973,105,23,180,172,24,39,30,,,,,,,,,,,,,,,,,,,,,
10/3/2020,2020,2021,1,0,1,4138.27,742,745,978,974,95,0,180,159,49,35,30,,,,,,,,,,,,,,,,,,,,,
10/4/2020,2020,2021,1,0,1,4138.26,755,738,976,975,84,26,181,155,71,32,35,,,,,,,,,,,,,,,,,,,,,
10/5/2020,2020,2021,1,0,1,4138.26,755,732,976,976,102,19,176,154,74,34,29,,,,,,,,,,,,,,,,,,,,,
10/6/2020,2020,2021,1,0,1,4138.24,756,734,975,976,123,16,168,173,76,46,31,,,,,,,,,,,,,,,,,,,,,
10/7/2020,2020,2021,1,0,1,4138.24,756,743,974,976,121,1,166,201,76,57,30,,,,,,,,,,,,,,,,,,,,,
10/8/2020,2020,2021,1,0,1,4138.23,756,750,973,976,131,49,161,196,73,51,28,,,,,,,,,,,,,,,,,,,,,
10/9/2020,2020,2021,1,0,1,4138.22,756,754,973,975,133,2,155,178,59,49,34,,,,,,,,,,,,,,,,,,,,,
10/10/2020,2020,2021,1,0,1,4138.22,755,756,976,975,130,10,151,161,54,53,29,,,,,,,,,,,,,,,,,,,,,
10/11/2020,2020,2021,1,0,1,4138.21,755,756,974,974,133,17,150,148,56,49,32,,,,,,,,,,,,,,,,,,,,,
10/12/2020,2020,2021,1,0,1,4138.18,754,755,982,975,169,0,143,157,49,53,29,,,,,,,,,,,,,,,,,,,,,
10/13/2020,2020,2021,1,0,1,4138.2,755,755,983,976,145,42,128,187,20,54,29,,,,,,,,,,,,,,,,,,,,,
10/14/2020,2020,2021,1,0,1,4138.21,755,755,977,977,134,0,115,197,18,53,25,,,,,,,,,,,,,,,,,,,,,
10/15/2020,2020,2021,1,0,1,4138.21,756,755,976,977,134,30,105,170,21,51,23,,,,,,,,,,,,,,,,,,,,,
10/16/2020,2020,2021,1,0,1,4138.18,754,755,980,978,77,0,32,136,16,34,12,,,,,,,,,,,,,,,,,,,,,
10/17/2020,2020,2021,1,0,1,4138.18,753,755,981,979,7,25,0,125,4,12,0,,,,,,,,,,,,,,,,,,,,,
10/18/2020,2020,2021,1,0,1,4138.18,754,754,980,980,58,1,0,125,2,15,0,,,,,,,,,,,,,,,,,,,,,
10/19/2020,2020,2021,1,0,1,4138.19,757,755,980,980,83,33,0,114,3,15,0,,,,,,,,,,,,,,,,,,,,,
10/20/2020,2020,2021,1,0,1,4138.19,758,755,983,980,69,22,0,100,4,10,0,,,,,,,,,,,,,,,,,,,,,
10/21/2020,2020,2021,1,0,1,4138.19,760,756,984,981,74,35,0,91,4,11,0,,,,,,,,,,,,,,,,,,,,,
10/22/2020,2020,2021,1,0,1,4138.19,762,757,983,982,90,38,0,75,6,9,0,,,,,,,,,,,,,,,,,,,,,
10/23/2020,2020,2021,1,0,1,4138.19,761,758,983,982,105,11,0,75,8,11,0,,,,,,,,,,,,,,,,,,,,,
10/24/2020,2020,2021,1,0,1,4138.19,760,759,983,982,135,21,0,75,3,9,0,,,,,,,,,,,,,,,,,,,,,
10/25/2020,2020,2021,1,0,1,4138.21,760,760,992,984,143,0,0,87,3,10,0,,,,,,,,,,,,,,,,,,,,,
10/26/2020,2020,2021,1,0,1,4138.19,759,760,988,985,140,33,0,100,7,14,0,,,,,,,,,,,,,,,,,,,,,
10/27/2020,2020,2021,1,0,1,4138.2,759,760,984,985,140,0,0,111,4,14,0,,,,,,,,,,,,,,,,,,,,,
10/28/2020,2020,2021,1,0,1,4138.21,757,760,982,985,128,0,0,125,2,14,0,,,,,,,,,,,,,,,,,,,,,
10/29/2020,2020,2021,1,0,1,4138.22,755,759,989,986,123,2,0,125,2,12,0,,,,,,,,,,,,,,,,,,,,,
10/30/2020,2020,2021,1,0,1,4138.22,751,757,985,986,122,32,0,125,2,10,0,,,,,,,,,,,,,,,,,,,,,
10/31/2020,2020,2021,1,0,1,4138.23,748,756,983,986,124,1,0,125,0,11,0,,,,,,,,,,,,,,,,,,,,,
11/1/2020,2020,2021,0,0,1,4138.23,747,754,996,987,125,0,0,125,0,11,0,,,,,,,,,,,,,,,,,,,,,
11/2/2020,2020,2021,0,0,1,4138.24,748,752,989,987,125,28,0,125,0,13,0,,,,,,,,,,,,,,,,,,,,,
11/3/2020,2020,2021,0,0,1,4138.25,745,750,988,987,148,0,0,125,0,12,0,,,,,,,,,,,,,,,,,,,,,
11/4/2020,2020,2021,0,0,1,4138.25,745,748,996,989,181,4,0,168,0,14,0,,,,,,,,,,,,,,,,,,,,,
11/5/2020,2020,2021,0,0,1,4138.26,744,747,994,990,181,25,0,127,0,11,0,,,,,,,,,,,,,,,,,,,,,
11/6/2020,2020,2021,0,0,1,4138.28,746,746,994,991,171,0,0,92,0,23,0,,,,,,,,,,,,,,,,,,,,,
11/7/2020,2020,2021,0,0,1,4138.28,746,746,995,993,168,0,0,75,0,33,0,,,,,,,,,,,,,,,,,,,,,
11/8/2020,2020,2021,0,0,1,4138.3,746,746,994,993,161,0,0,67,0,39,0,,,,,,,,,,,,,,,,,,,,,
11/9/2020,2020,2021,0,0,1,4138.29,744,745,990,993,134,32,0,50,0,38,0,,,,,,,,,,,,,,,,,,,,,
11/10/2020,2020,2021,0,0,1,4138.29,742,745,997,994,108,0,0,39,0,37,0,,,,,,,,,,,,,,,,,,,,,
11/11/2020,2020,2021,0,0,1,4138.3,741,744,998,995,112,0,0,19,12,25,0,,,,,,,,,,,,,,,,,,,,,
11/12/2020,2020,2021,0,0,1,4138.31,737,743,992,994,119,0,0,0,19,23,0,,,,,,,,,,,,,,,,,,,,,
11/13/2020,2020,2021,0,0,1,4138.32,737,742,999,995,124,0,0,0,14,20,0,,,,,,,,,,,,,,,,,,,,,
11/14/2020,2020,2021,0,0,1,4138.38,752,743,1000,996,130,0,0,0,18,27,0,,,,,,,,,,,,,,,,,,,,,
11/15/2020,2020,2021,0,0,1,4138.5,754,744,1010,998,154,0,0,0,16,23,0,,,,,,,,,,,,,,,,,,,,,
11/16/2020,2020,2021,0,0,0,4138.57,751,745,994,999,168,0,0,0,18,19,0,,,,,,,,,,,,,,,,,,,,,
11/17/2020,2020,2021,0,0,0,4138.56,748,746,984,997,159,0,0,0,23,16,0,,,,,,,,,,,,,,,,,,,,,
11/18/2020,2020,2021,0,0,0,4138.64,748,747,1060,1006,160,0,0,0,19,15,0,,,,,,,,,,,,,,,,,,,,,
11/19/2020,2020,2021,0,0,0,4138.65,749,748,1020,1010,165,0,0,0,20,17,0,,,,,,,,,,,,,,,,,,,,,
11/20/2020,2020,2021,0,0,0,4138.67,752,751,1040,1015,161,0,0,0,21,19,0,,,,,,,,,,,,,,,,,,,,,
11/21/2020,2020,2021,0,0,0,4138.67,753,751,1030,1020,161,0,0,0,21,18,0,,,,,,,,,,,,,,,,,,,,,
11/22/2020,2020,2021,0,0,0,4138.68,751,750,1010,1020,159,0,0,0,20,20,0,,,,,,,,,,,,,,,,,,,,,
11/23/2020,2020,2021,0,0,0,4138.69,745,749,1000,1021,142,0,0,0,17,19,0,,,,,,,,,,,,,,,,,,,,,
11/24/2020,2020,2021,0,0,0,4138.7,744,749,1000,1023,146,0,0,0,19,20,0,,,,,,,,,,,,,,,,,,,,,
11/25/2020,2020,2021,0,0,0,4138.71,743,748,1000,1014,149,0,0,0,15,18,0,,,,,,,,,,,,,,,,,,,,,
11/26/2020,2020,2021,0,0,0,4138.73,738,747,1000,1011,147,0,0,0,20,20,0,,,,,,,,,,,,,,,,,,,,,
11/27/2020,2020,2021,0,0,0,4138.74,737,744,1000,1006,142,0,0,0,19,19,0,,,,,,,,,,,,,,,,,,,,,
11/28/2020,2020,2021,0,0,0,4138.75,736,742,1000,1001,143,0,0,0,19,19,0,,,,,,,,,,,,,,,,,,,,,
11/29/2020,2020,2021,0,0,0,4138.76,737,740,1000,1000,142,0,0,0,20,18,0,,,,,,,,,,,,,,,,,,,,,
11/30/2020,2020,2021,0,0,0,4138.77,737,739,1000,1000,136,0,0,0,19,18,0,,,,,,,,,,,,,,,,,,,,,
12/1/2020,2020,2021,0,0,0,4138.79,735,738,967,995,138,0,0,0,20,18,5,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2020,2021,0,0,0,4138.8,735,736,956,989,153,0,0,0,20,16,9,,,,,,,,,,,,,,,,,,,,,
12/3/2020,2020,2021,0,0,0,4138.8,734,736,947,981,149,0,0,0,18,18,8,,,,,,,,,,,,,,,,,,,,,
12/4/2020,2020,2021,0,0,0,4138.81,730,735,952,975,142,0,0,0,13,22,6,,,,,,,,,,,,,,,,,,,,,
12/5/2020,2020,2021,0,0,0,4138.82,728,734,954,968,139,0,0,0,14,20,5,,,,,,,,,,,,,,,,,,,,,
12/6/2020,2020,2021,0,0,0,4138.84,729,733,954,961,148,0,0,0,14,18,8,,,,,,,,,,,,,,,,,,,,,
12/7/2020,2020,2021,0,0,0,4138.85,727,731,954,955,145,0,0,0,14,17,10,,,,,,,,,,,,,,,,,,,,,
12/8/2020,2020,2021,0,0,0,4138.86,726,730,952,953,144,0,0,0,13,14,10,,,,,,,,,,,,,,,,,,,,,
12/9/2020,2020,2021,0,0,0,4138.88,725,728,951,952,144,0,0,0,12,16,8,,,,,,,,,,,,,,,,,,,,,
12/10/2020,2020,2021,0,0,0,4138.88,723,727,947,952,142,0,0,0,12,18,8,,,,,,,,,,,,,,,,,,,,,
12/11/2020,2020,2021,0,0,0,4138.9,724,726,945,951,145,0,0,0,14,18,9,,,,,,,,,,,,,,,,,,,,,
12/12/2020,2020,2021,0,0,0,4138.92,724,725,946,950,138,0,0,0,13,17,8,,,,,,,,,,,,,,,,,,,,,
12/13/2020,2020,2021,0,0,0,4138.95,724,725,948,949,104,0,0,0,13,17,8,,,,,,,,,,,,,,,,,,,,,
12/14/2020,2020,2021,0,0,0,4138.98,721,724,946,948,72,0,0,0,12,15,8,,,,,,,,,,,,,,,,,,,,,
12/15/2020,2020,2021,0,0,0,4138.99,711,722,948,947,67,0,0,0,14,14,9,,,,,,,,,,,,,,,,,,,,,
12/16/2020,2020,2021,0,0,0,4139.01,701,718,951,947,71,0,0,0,14,14,8,,,,,,,,,,,,,,,,,,,,,
12/17/2020,2020,2021,0,0,0,4139.06,699,715,951,948,57,0,0,0,7,8,8,,,,,,,,,,,,,,,,,,,,,
12/18/2020,2020,2021,0,0,0,4139.07,696,711,972,952,55,0,0,0,14,10,8,,,,,,,,,,,,,,,,,,,,,
12/19/2020,2020,2021,0,0,0,4139.09,696,707,948,952,98,0,0,0,21,12,8,,,,,,,,,,,,,,,,,,,,,
12/20/2020,2020,2021,0,0,0,4139.11,696,703,945,952,64,0,0,0,21,17,7,,,,,,,,,,,,,,,,,,,,,
12/21/2020,2020,2021,0,0,0,4139.12,626,689,950,952,57,0,0,0,23,16,7,,,,,,,,,,,,,,,,,,,,,
12/22/2020,2020,2021,0,0,0,4139.15,593,672,949,952,61,0,0,0,23,10,10,,,,,,,,,,,,,,,,,,,,,
12/23/2020,2020,2021,0,0,0,4139.16,594,657,947,952,60,0,0,0,27,12,9,,,,,,,,,,,,,,,,,,,,,
12/24/2020,2020,2021,0,0,0,4139.17,666,652,947,951,46,0,0,0,25,12,8,,,,,,,,,,,,,,,,,,,,,
12/25/2020,2020,2021,0,0,0,4139.17,701,653,946,947,50,0,0,0,30,14,8,,,,,,,,,,,,,,,,,,,,,
12/26/2020,2020,2021,0,0,0,4139.2,702,654,948,947,49,0,0,0,23,11,10,,,,,,,,,,,,,,,,,,,,,
12/27/2020,2020,2021,0,0,0,4139.23,703,655,946,948,52,0,0,0,26,11,11,,,,,,,,,,,,,,,,,,,,,
12/28/2020,2020,2021,0,0,0,4139.26,701,666,944,947,47,0,0,0,25,11,11,,,,,,,,,,,,,,,,,,,,,
12/29/2020,2020,2021,0,0,0,4139.24,674,677,948,947,54,0,0,0,27,12,10,,,,,,,,,,,,,,,,,,,,,
12/30/2020,2020,2021,0,0,0,4139.25,651,685,951,947,51,0,0,0,25,15,9,,,,,,,,,,,,,,,,,,,,,
12/31/2020,2020,2021,0,0,0,4139.27,616,678,948,947,47,0,0,0,27,16,9,,,,,,,,,,,,,,,,,,,,,
1/1/2021,2021,2021,0,0,0,4139.29,597,663,950,948,46,0,0,0,25,18,9,,,,,,,,,,,,,,,,,,,,,
1/2/2021,2021,2021,0,0,0,4139.32,596,648,946,948,46,0,0,0,25,15,9,,,,,,,,,,,,,,,,,,,,,
1/3/2021,2021,2021,0,0,0,4139.34,594,633,952,948,50,0,0,0,26,14,9,,,,,,,,,,,,,,,,,,,,,
1/4/2021,2021,2021,0,0,0,4139.35,595,618,950,949,51,0,0,0,27,14,9,,,,,,,,,,,,,,,,,,,,,
1/5/2021,2021,2021,0,0,0,4139.39,548,600,944,949,47,1,0,0,26,16,9,,,,,,,,,,,,,,,,,,,,,
1/6/2021,2021,2021,0,0,0,4139.41,517,580,953,949,71,2,0,0,28,15,9,,,,,,,,,,,,,,,,,,,,,
1/7/2021,2021,2021,0,0,0,4139.44,537,569,952,950,57,1,0,0,28,16,6,,,,,,,,,,,,,,,,,,,,,
1/8/2021,2021,2021,0,0,0,4139.48,535,560,988,955,66,0,0,0,23,15,9,,,,,,,,,,,,,,,,,,,,,
1/9/2021,2021,2021,0,0,0,4139.51,569,556,949,955,66,1,0,0,26,14,9,,,,,,,,,,,,,,,,,,,,,
1/10/2021,2021,2021,0,0,0,4139.53,605,558,948,955,54,0,0,0,25,13,9,,,,,,,,,,,,,,,,,,,,,
1/11/2021,2021,2021,0,0,0,4139.54,606,560,946,954,50,0,0,0,24,12,11,,,,,,,,,,,,,,,,,,,,,
1/12/2021,2021,2021,0,0,0,4139.58,605,568,945,954,60,0,0,0,26,14,9,,,,,,,,,,,,,,,,,,,,,
1/13/2021,2021,2021,0,0,0,4139.62,604,580,949,954,64,0,0,0,26,15,6,,,,,,,,,,,,,,,,,,,,,
1/14/2021,2021,2021,0,0,0,4139.66,606,590,946,953,59,0,0,0,26,14,7,,,,,,,,,,,,,,,,,,,,,
1/15/2021,2021,2021,0,0,0,4139.68,606,600,947,947,58,1,0,0,23,13,9,,,,,,,,,,,,,,,,,,,,,
1/16/2021,2021,2021,0,0,0,4139.71,605,605,947,947,63,2,0,0,24,15,8,,,,,,,,,,,,,,,,,,,,,
1/17/2021,2021,2021,0,0,0,4139.73,604,605,945,946,59,0,0,0,23,19,5,,,,,,,,,,,,,,,,,,,,,
1/18/2021,2021,2021,0,0,0,4139.75,603,605,950,947,65,0,0,0,23,18,4,,,,,,,,,,,,,,,,,,,,,
1/19/2021,2021,2021,0,0,0,4139.75,603,604,948,947,48,0,0,0,28,16,7,,,,,,,,,,,,,,,,,,,,,
1/20/2021,2021,2021,0,0,0,4139.77,603,604,948,947,58,0,0,0,26,17,4,,,,,,,,,,,,,,,,,,,,,
1/21/2021,2021,2021,0,0,0,4139.79,569,599,950,948,54,0,0,0,23,14,7,,,,,,,,,,,,,,,,,,,,,
1/22/2021,2021,2021,0,0,0,4139.82,550,591,950,948,59,1,0,0,75,37,6,,,,,,,,,,,,,,,,,,,,,
1/23/2021,2021,2021,0,0,0,4139.84,547,583,947,948,51,3,0,0,118,69,3,,,,,,,,,,,,,,,,,,,,,
1/24/2021,2021,2021,0,0,0,4139.83,548,575,949,949,55,0,0,0,118,62,10,,,,,,,,,,,,,,,,,,,,,
1/25/2021,2021,2021,0,0,0,4139.85,549,567,946,948,56,0,0,0,133,61,10,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2021,2021,0,0,0,4139.83,551,560,940,947,61,0,0,0,149,73,9,,,,,,,,,,,,,,,,,,,,,
1/27/2021,2021,2021,0,0,0,4139.83,549,552,951,948,59,1,0,0,139,90,6,,,,,,,,,,,,,,,,,,,,,
1/28/2021,2021,2021,0,0,0,4139.88,549,549,953,948,52,0,0,0,125,101,7,,,,,,,,,,,,,,,,,,,,,
1/29/2021,2021,2021,0,0,0,4139.91,524,545,953,948,57,0,0,0,108,98,7,,,,,,,,,,,,,,,,,,,,,
1/30/2021,2021,2021,0,0,0,4139.92,513,540,954,949,61,0,0,0,103,93,9,,,,,,,,,,,,,,,,,,,,,
1/31/2021,2021,2021,0,0,0,4139.93,512,535,952,950,56,0,0,0,103,106,1,,,,,,,,,,,,,,,,,,,,,
2/1/2021,2021,2021,0,0,0,4139.91,510,530,953,951,56,3,0,0,52,50,4,,,,,,,,,,,,,,,,,,,,,
2/2/2021,2021,2021,0,0,0,4139.97,510,524,946,952,59,2,0,0,0,4,11,,,,,,,,,,,,,,,,,,,,,
2/3/2021,2021,2021,0,0,0,4140,586,529,960,953,56,0,0,0,0,5,8,,,,,,,,,,,,,,,,,,,,,
2/4/2021,2021,2021,0,0,0,4140.01,669,546,955,953,54,0,0,0,0,7,7,,,,,,,,,,,,,,,,,,,,,
2/5/2021,2021,2021,0,0,0,4140.02,698,571,962,955,48,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,,,,
2/6/2021,2021,2021,0,0,0,4140.04,647,590,966,956,60,0,0,0,0,2,9,,,,,,,,,,,,,,,,,,,,,
2/7/2021,2021,2021,0,0,0,4140.06,624,606,963,958,55,0,0,0,0,2,7,,,,,,,,,,,,,,,,,,,,,
2/8/2021,2021,2021,0,0,0,4140.07,693,632,963,959,50,0,0,0,0,5,5,,,,,,,,,,,,,,,,,,,,,
2/9/2021,2021,2021,0,0,0,4140.08,694,659,967,962,54,0,0,0,0,7,5,,,,,,,,,,,,,,,,,,,,,
2/10/2021,2021,2021,0,0,0,4140.1,693,674,969,964,52,0,0,0,0,7,5,,,,,,,,,,,,,,,,,,,,,
2/11/2021,2021,2021,0,0,0,4140.11,670,674,970,966,60,0,0,0,0,9,3,,,,,,,,,,,,,,,,,,,,,
2/12/2021,2021,2021,0,0,0,4140.14,658,668,973,967,60,0,0,0,0,2,7,,,,,,,,,,,,,,,,,,,,,
2/13/2021,2021,2021,0,0,0,4140.17,628,666,970,968,66,0,0,0,0,1,8,,,,,,,,,,,,,,,,,,,,,
2/14/2021,2021,2021,0,0,0,4140.21,611,664,967,968,64,0,0,0,0,7,4,,,,,,,,,,,,,,,,,,,,,
2/15/2021,2021,2021,0,0,0,4140.22,610,652,964,969,79,0,0,0,0,1,9,,,,,,,,,,,,,,,,,,,,,
2/16/2021,2021,2021,0,0,0,4140.29,571,634,984,971,83,0,0,0,0,4,11,,,,,,,,,,,,,,,,,,,,,
2/17/2021,2021,2021,0,0,0,4140.31,530,611,967,971,72,0,0,0,0,7,8,,,,,,,,,,,,,,,,,,,,,
2/18/2021,2021,2021,0,0,0,4140.33,513,589,957,969,76,0,0,0,0,1,5,,,,,,,,,,,,,,,,,,,,,
2/19/2021,2021,2021,0,0,0,4140.39,511,568,967,968,74,0,0,0,0,7,6,,,,,,,,,,,,,,,,,,,,,
2/20/2021,2021,2021,0,0,0,4140.42,507,550,964,967,80,0,0,0,0,7,8,,,,,,,,,,,,,,,,,,,,,
2/21/2021,2021,2021,0,0,0,4140.44,505,535,964,967,74,0,0,0,0,14,3,,,,,,,,,,,,,,,,,,,,,
2/22/2021,2021,2021,0,0,0,4140.46,504,520,964,967,72,0,0,0,0,12,6,,,,,,,,,,,,,,,,,,,,,
2/23/2021,2021,2021,0,0,0,4140.47,505,511,960,963,77,0,0,0,0,7,8,,,,,,,,,,,,,,,,,,,,,
2/24/2021,2021,2021,0,0,0,4140.5,506,507,970,964,73,0,0,0,0,16,4,,,,,,,,,,,,,,,,,,,,,
2/25/2021,2021,2021,0,0,0,4140.48,505,506,972,966,62,0,0,0,0,4,8,,,,,,,,,,,,,,,,,,,,,
2/26/2021,2021,2021,0,0,0,4140.5,504,505,968,966,70,0,0,0,0,2,7,,,,,,,,,,,,,,,,,,,,,
2/27/2021,2021,2021,0,0,0,4140.56,534,509,968,967,72,0,0,0,0,2,8,,,,,,,,,,,,,,,,,,,,,
2/28/2021,2021,2021,0,0,0,4140.56,559,517,962,966,70,0,0,0,4,14,5,,,,,,,,,,,,,,,,,,,,,
3/1/2021,2021,2021,1,1,1,4140.58,549,523,989,970,68,0,0,0,4,12,0,,,,,,,,,,,,,,,,,,,,,
3/2/2021,2021,2021,1,1,1,4140.59,588,535,1040,981,60,0,0,0,6,4,0,,,,,,,,,,,,,,,,,,,,,
3/3/2021,2021,2021,1,1,1,4140.61,607,549,1020,988,59,0,0,0,3,4,0,,,,,,,,,,,,,,,,,,,,,
3/4/2021,2021,2021,1,1,1,4140.6,600,563,1010,994,38,0,0,0,8,3,0,,,,,,,,,,,,,,,,,,,,,
3/5/2021,2021,2021,1,1,1,4140.57,580,574,1020,1001,24,0,0,31,11,4,0,,,,,,,,,,,,,,,,,,,,,
3/6/2021,2021,2021,1,1,1,4140.63,626,587,1010,1007,31,0,0,43,0,0,0,,,,,,,,,,,,,,,,,,,,,
3/7/2021,2021,2021,1,1,1,4140.64,659,601,1020,1016,29,0,0,30,0,1,0,,,,,,,,,,,,,,,,,,,,,
3/8/2021,2021,2021,1,1,1,4140.65,653,616,1020,1020,34,0,0,30,0,2,0,,,,,,,,,,,,,,,,,,,,,
3/9/2021,2021,2021,1,1,1,4140.64,647,625,1020,1017,34,0,0,30,0,2,0,,,,,,,,,,,,,,,,,,,,,
3/10/2021,2021,2021,1,1,1,4140.67,648,630,1010,1016,33,0,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,
3/11/2021,2021,2021,1,1,1,4140.71,665,640,1020,1017,34,0,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,
3/12/2021,2021,2021,1,1,1,4140.71,691,656,1020,1017,33,0,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,
3/13/2021,2021,2021,1,1,1,4140.71,696,666,1020,1019,32,0,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,
3/14/2021,2021,2021,1,1,1,4140.71,697,671,1020,1019,34,0,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,
3/15/2021,2021,2021,1,1,1,4140.77,703,678,1010,1017,40,0,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,
3/16/2021,2021,2021,1,1,1,4140.75,701,686,1020,1017,40,0,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,
3/17/2021,2021,2021,1,1,1,4140.75,692,692,1020,1019,40,0,0,35,0,0,0,,,,,,,,,,,,,,,,,,,,,
3/18/2021,2021,2021,1,1,1,4140.72,685,695,1020,1019,45,0,0,40,0,0,0,,,,,,,,,,,,,,,,,,,,,
3/19/2021,2021,2021,1,1,1,4140.76,683,694,1010,1017,43,0,0,40,0,0,0,,,,,,,,,,,,,,,,,,,,,
3/20/2021,2021,2021,1,1,1,4140.77,691,693,1020,1017,43,0,0,40,0,0,0,,,,,,,,,,,,,,,,,,,,,
3/21/2021,2021,2021,1,1,1,4140.77,691,692,1020,1017,46,0,0,40,0,0,0,,,,,,,,,,,,,,,,,,,,,
3/22/2021,2021,2021,1,1,1,4140.79,596,677,1020,1019,43,0,0,40,0,1,0,,,,,,,,,,,,,,,,,,,,,
3/23/2021,2021,2021,1,1,1,4140.81,547,655,1020,1019,45,0,0,40,0,1,0,,,,,,,,,,,,,,,,,,,,,
3/24/2021,2021,2021,1,1,1,4140.8,540,633,1020,1019,42,0,0,40,0,3,0,,,,,,,,,,,,,,,,,,,,,
3/25/2021,2021,2021,1,1,1,4140.83,617,624,1020,1019,41,0,0,40,0,0,0,,,,,,,,,,,,,,,,,,,,,
3/26/2021,2021,2021,1,1,1,4140.83,656,620,1010,1019,39,0,0,40,0,2,0,,,,,,,,,,,,,,,,,,,,,
3/27/2021,2021,2021,1,1,1,4140.83,716,623,1020,1019,40,0,0,40,0,5,0,,,,,,,,,,,,,,,,,,,,,
3/28/2021,2021,2021,1,1,1,4140.83,739,630,1020,1019,40,0,0,40,0,3,0,,,,,,,,,,,,,,,,,,,,,
3/29/2021,2021,2021,1,1,1,4140.86,745,651,1020,1019,39,0,0,40,0,2,0,,,,,,,,,,,,,,,,,,,,,
3/30/2021,2021,2021,1,1,1,4140.84,807,689,1020,1019,38,0,0,40,0,2,0,,,,,,,,,,,,,,,,,,,,,
3/31/2021,2021,2021,1,1,1,4140.84,839,731,1050,1023,40,0,0,40,0,2,0,,,,,,,,,,,,,,,,,,,,,
4/1/2021,2021,2021,1,1,1,4140.84,926,775,1270,1059,39,0,0,40,0,5,0,,,,,,,,,,,,,,,,,,,,,
4/2/2021,2021,2021,1,1,1,4140.84,965,820,1380,1111,38,0,0,40,0,6,0,,,,,,,,,,,,,,,,,,,,,
4/3/2021,2021,2021,1,1,1,4140.83,1010,862,1370,1161,37,0,0,40,0,6,0,,,,,,,,,,,,,,,,,,,,,
